"MATERIAL","CHAR","CHARVALUE"
"70SQCTO1WW","ISEQTY_HDD2_SATA","2"
"70SQCTO1WW","ISEQTY_HDD2_SATA","20"
"70SQCTO1WW","ISEQTY_HDD2_SATA","21"
"70SQCTO1WW","ISEQTY_HDD2_SATA","22"
"70SQCTO1WW","ISEQTY_HDD2_SATA","23"
"70SQCTO1WW","ISEQTY_HDD2_SATA","24"
"70SQCTO1WW","ISEQTY_HDD2_SATA","25"
"70SQCTO1WW","ISEQTY_HDD2_SATA","26"
"70SQCTO1WW","ISEQTY_HDD2_SATA","27"
"70SQCTO1WW","ISEQTY_HDD2_SATA","28"
"70SQCTO1WW","ISEQTY_HDD2_SATA","29"
"70SQCTO1WW","ISEQTY_HDD2_SATA","3"
"70SQCTO1WW","ISEQTY_HDD2_SATA","30"
"70SQCTO1WW","ISEQTY_HDD2_SATA","31"
"70SQCTO1WW","ISEQTY_HDD2_SATA","32"
"70SQCTO1WW","ISEQTY_HDD2_SATA","4"
"70SQCTO1WW","ISEQTY_HDD2_SATA","5"
"70SQCTO1WW","ISEQTY_HDD2_SATA","6"
"70SQCTO1WW","ISEQTY_HDD2_SATA","7"
"70SQCTO1WW","ISEQTY_HDD2_SATA","8"
"70SQCTO1WW","ISEQTY_HDD2_SATA","9"
"70SQCTO1WW","ISEQTY_HDD3_25","0"
"70SQCTO1WW","ISEQTY_HDD3_25","1"
"70SQCTO1WW","ISEQTY_HDD3_25","10"
"70SQCTO1WW","ISEQTY_HDD3_25","100"
"70SQCTO1WW","ISEQTY_HDD3_25","101"
"70SQCTO1WW","ISEQTY_HDD3_25","102"
"70SQCTO1WW","ISEQTY_HDD3_25","103"
"70SQCTO1WW","ISEQTY_HDD3_25","104"
"70SQCTO1WW","ISEQTY_HDD3_25","105"
"70SQCTO1WW","ISEQTY_HDD3_25","106"
"70SQCTO1WW","ISEQTY_HDD3_25","107"
"70SQCTO1WW","ISEQTY_HDD3_25","108"
"70SQCTO1WW","ISEQTY_HDD3_25","109"
"70SQCTO1WW","ISEQTY_HDD3_25","11"
"70SQCTO1WW","ISEQTY_HDD3_25","110"
"70SQCTO1WW","ISEQTY_HDD3_25","111"
"70SQCTO1WW","ISEQTY_HDD3_25","112"
"70SQCTO1WW","ISEQTY_HDD3_25","113"
"70SQCTO1WW","ISEQTY_HDD3_25","114"
"70SQCTO1WW","ISEQTY_HDD3_25","115"
"70SQCTO1WW","ISEQTY_HDD3_25","116"
"70SQCTO1WW","ISEQTY_HDD3_25","117"
"70SQCTO1WW","ISEQTY_HDD3_25","118"
"70SQCTO1WW","ISEQTY_HDD3_25","119"
"70SQCTO1WW","ISEQTY_HDD3_25","12"
"70SQCTO1WW","ISEQTY_HDD3_25","120"
"70SQCTO1WW","ISEQTY_HDD3_25","121"
"70SQCTO1WW","ISEQTY_HDD3_25","122"
"70SQCTO1WW","ISEQTY_HDD3_25","123"
"70SQCTO1WW","ISEQTY_HDD3_25","124"
"70SQCTO1WW","ISEQTY_HDD3_25","125"
"70SQCTO1WW","ISEQTY_HDD3_25","13"
"70SQCTO1WW","ISEQTY_HDD3_25","14"
"70SQCTO1WW","ISEQTY_HDD3_25","15"
"70SQCTO1WW","ISEQTY_HDD3_25","16"
"70SQCTO1WW","ISEQTY_HDD3_25","17"
"70SQCTO1WW","ISEQTY_HDD3_25","18"
"70SQCTO1WW","ISEQTY_HDD3_25","19"
"70SQCTO1WW","ISEQTY_HDD3_25","2"
"70SQCTO1WW","ISEQTY_HDD3_25","20"
"70SQCTO1WW","ISEQTY_HDD3_25","21"
"70SQCTO1WW","ISEQTY_HDD3_25","22"
"70SQCTO1WW","ISEQTY_HDD3_25","23"
"70SQCTO1WW","ISEQTY_HDD3_25","24"
"70SQCTO1WW","ISEQTY_HDD3_25","25"
"70SQCTO1WW","ISEQTY_HDD3_25","26"
"70SQCTO1WW","ISEQTY_HDD3_25","27"
"70SQCTO1WW","ISEQTY_HDD3_25","28"
"70SQCTO1WW","ISEQTY_HDD3_25","29"
"70SQCTO1WW","ISEQTY_HDD3_25","3"
"70SQCTO1WW","ISEQTY_HDD3_25","30"
"70SQCTO1WW","ISEQTY_HDD3_25","31"
"70SQCTO1WW","ISEQTY_HDD3_25","32"
"70SQCTO1WW","ISEQTY_HDD3_25","33"
"70SQCTO1WW","ISEQTY_HDD3_25","34"
"70SQCTO1WW","ISEQTY_HDD3_25","35"
"70SQCTO1WW","ISEQTY_HDD3_25","36"
"70SQCTO1WW","ISEQTY_HDD3_25","37"
"70SQCTO1WW","ISEQTY_HDD3_25","38"
"70SQCTO1WW","ISEQTY_HDD3_25","39"
"70SQCTO1WW","ISEQTY_HDD3_25","4"
"70SQCTO1WW","ISEQTY_HDD3_25","40"
"70SQCTO1WW","ISEQTY_HDD3_25","41"
"70SQCTO1WW","ISEQTY_HDD3_25","42"
"70SQCTO1WW","ISEQTY_HDD3_25","43"
"70SQCTO1WW","ISEQTY_HDD3_25","44"
"70SQCTO1WW","ISEQTY_HDD3_25","45"
"70SQCTO1WW","ISEQTY_HDD3_25","46"
"70SQCTO1WW","ISEQTY_HDD3_25","47"
"70SQCTO1WW","ISEQTY_HDD3_25","48"
"70SQCTO1WW","ISEQTY_HDD3_25","49"
"70SQCTO1WW","ISEQTY_HDD3_25","5"
"70SQCTO1WW","ISEQTY_HDD3_25","50"
"70SQCTO1WW","ISEQTY_HDD3_25","51"
"70SQCTO1WW","ISEQTY_HDD3_25","52"
"70SQCTO1WW","ISEQTY_HDD3_25","53"
"70SQCTO1WW","ISEQTY_HDD3_25","54"
"70SQCTO1WW","ISEQTY_HDD3_25","55"
"70SQCTO1WW","ISEQTY_HDD3_25","56"
"70SQCTO1WW","ISEQTY_HDD3_25","57"
"70SQCTO1WW","ISEQTY_HDD3_25","58"
"70SQCTO1WW","ISEQTY_HDD3_25","59"
"70SQCTO1WW","ISEQTY_HDD3_25","6"
"70SQCTO1WW","ISEQTY_HDD3_25","60"
"70SQCTO1WW","ISEQTY_HDD3_25","61"
"70SQCTO1WW","ISEQTY_HDD3_25","62"
"70SQCTO1WW","ISEQTY_HDD3_25","63"
"70SQCTO1WW","ISEQTY_HDD3_25","64"
"70SQCTO1WW","ISEQTY_HDD3_25","65"
"70SQCTO1WW","ISEQTY_HDD3_25","66"
"70SQCTO1WW","ISEQTY_HDD3_25","67"
"70SQCTO1WW","ISEQTY_HDD3_25","68"
"70SQCTO1WW","ISEQTY_HDD3_25","69"
"70SQCTO1WW","ISEQTY_HDD3_25","7"
"70SQCTO1WW","ISEQTY_HDD3_25","70"
"70SQCTO1WW","ISEQTY_HDD3_25","71"
"70SQCTO1WW","ISEQTY_HDD3_25","72"
"70SQCTO1WW","ISEQTY_HDD3_25","73"
"70SQCTO1WW","ISEQTY_HDD3_25","74"
"70SQCTO1WW","ISEQTY_HDD3_25","75"
"70SQCTO1WW","ISEQTY_HDD3_25","76"
"70SQCTO1WW","ISEQTY_HDD3_25","77"
"70SQCTO1WW","ISEQTY_HDD3_25","78"
"70SQCTO1WW","ISEQTY_HDD3_25","79"
"70SQCTO1WW","ISEQTY_HDD3_25","8"
"70SQCTO1WW","ISEQTY_HDD3_25","80"
"70SQCTO1WW","ISEQTY_HDD3_25","81"
"70SQCTO1WW","ISEQTY_HDD3_25","82"
"70SQCTO1WW","ISEQTY_HDD3_25","83"
"70SQCTO1WW","ISEQTY_HDD3_25","84"
"70SQCTO1WW","ISEQTY_HDD3_25","85"
"70SQCTO1WW","ISEQTY_HDD3_25","86"
"70SQCTO1WW","ISEQTY_HDD3_25","87"
"70SQCTO1WW","ISEQTY_HDD3_25","88"
"70SQCTO1WW","ISEQTY_HDD3_25","89"
"70SQCTO1WW","ISEQTY_HDD3_25","9"
"70SQCTO1WW","ISEQTY_HDD3_25","90"
"70SQCTO1WW","ISEQTY_HDD3_25","91"
"70SQCTO1WW","ISEQTY_HDD3_25","92"
"70SQCTO1WW","ISEQTY_HDD3_25","93"
"70SQCTO1WW","ISEQTY_HDD3_25","94"
"70SQCTO1WW","ISEQTY_HDD3_25","95"
"70SQCTO1WW","ISEQTY_HDD3_25","96"
"70SQCTO1WW","ISEQTY_HDD3_25","97"
"70SQCTO1WW","ISEQTY_HDD3_25","98"
"70SQCTO1WW","ISEQTY_HDD3_25","99"
"70SQCTO1WW","ISEQTY_HDD3_35","0"
"70SQCTO1WW","ISEQTY_HDD3_35","1"
"70SQCTO1WW","ISEQTY_HDD3_35","10"
"70SQCTO1WW","ISEQTY_HDD3_35","100"
"70SQCTO1WW","ISEQTY_HDD3_35","101"
"70SQCTO1WW","ISEQTY_HDD3_35","102"
"70SQCTO1WW","ISEQTY_HDD3_35","103"
"70SQCTO1WW","ISEQTY_HDD3_35","104"
"70SQCTO1WW","ISEQTY_HDD3_35","105"
"70SQCTO1WW","ISEQTY_HDD3_35","106"
"70SQCTO1WW","ISEQTY_HDD3_35","107"
"70SQCTO1WW","ISEQTY_HDD3_35","108"
"70SQCTO1WW","ISEQTY_HDD3_35","109"
"70SQCTO1WW","ISEQTY_HDD3_35","11"
"70SQCTO1WW","ISEQTY_HDD3_35","110"
"70SQCTO1WW","ISEQTY_HDD3_35","111"
"70SQCTO1WW","ISEQTY_HDD3_35","112"
"70SQCTO1WW","ISEQTY_HDD3_35","113"
"70SQCTO1WW","ISEQTY_HDD3_35","114"
"70SQCTO1WW","ISEQTY_HDD3_35","115"
"70SQCTO1WW","ISEQTY_HDD3_35","116"
"70SQCTO1WW","ISEQTY_HDD3_35","117"
"70SQCTO1WW","ISEQTY_HDD3_35","118"
"70SQCTO1WW","ISEQTY_HDD3_35","119"
"70SQCTO1WW","ISEQTY_HDD3_35","12"
"70SQCTO1WW","ISEQTY_HDD3_35","120"
"70SQCTO1WW","ISEQTY_HDD3_35","121"
"70SQCTO1WW","ISEQTY_HDD3_35","122"
"70SQCTO1WW","ISEQTY_HDD3_35","123"
"70SQCTO1WW","ISEQTY_HDD3_35","124"
"70SQCTO1WW","ISEQTY_HDD3_35","125"
"70SQCTO1WW","ISEQTY_HDD3_35","13"
"70SQCTO1WW","ISEQTY_HDD3_35","14"
"70SQCTO1WW","ISEQTY_HDD3_35","15"
"70SQCTO1WW","ISEQTY_HDD3_35","16"
"70SQCTO1WW","ISEQTY_HDD3_35","17"
"70SQCTO1WW","ISEQTY_HDD3_35","18"
"70SQCTO1WW","ISEQTY_HDD3_35","19"
"70SQCTO1WW","ISEQTY_HDD3_35","2"
"70SQCTO1WW","ISEQTY_HDD3_35","20"
"70SQCTO1WW","ISEQTY_HDD3_35","21"
"70SQCTO1WW","ISEQTY_HDD3_35","22"
"70SQCTO1WW","ISEQTY_HDD3_35","23"
"70SQCTO1WW","ISEQTY_HDD3_35","24"
"70SQCTO1WW","ISEQTY_HDD3_35","25"
"70SQCTO1WW","ISEQTY_HDD3_35","26"
"70SQCTO1WW","ISEQTY_HDD3_35","27"
"70SQCTO1WW","ISEQTY_HDD3_35","28"
"70SQCTO1WW","ISEQTY_HDD3_35","29"
"70SQCTO1WW","ISEQTY_HDD3_35","3"
"70SQCTO1WW","ISEQTY_HDD3_35","30"
"70SQCTO1WW","ISEQTY_HDD3_35","31"
"70SQCTO1WW","ISEQTY_HDD3_35","32"
"70SQCTO1WW","ISEQTY_HDD3_35","33"
"70SQCTO1WW","ISEQTY_HDD3_35","34"
"70SQCTO1WW","ISEQTY_HDD3_35","35"
"70SQCTO1WW","ISEQTY_HDD3_35","36"
"70SQCTO1WW","ISEQTY_HDD3_35","37"
"70SQCTO1WW","ISEQTY_HDD3_35","38"
"70SQCTO1WW","ISEQTY_HDD3_35","39"
"70SQCTO1WW","ISEQTY_HDD3_35","4"
"70SQCTO1WW","ISEQTY_HDD3_35","40"
"70SQCTO1WW","ISEQTY_HDD3_35","41"
"70SQCTO1WW","ISEQTY_HDD3_35","42"
"70SQCTO1WW","ISEQTY_HDD3_35","43"
"70SQCTO1WW","ISEQTY_HDD3_35","44"
"70SQCTO1WW","ISEQTY_HDD3_35","45"
"70SQCTO1WW","ISEQTY_HDD3_35","46"
"70SQCTO1WW","ISEQTY_HDD3_35","47"
"70SQCTO1WW","ISEQTY_HDD3_35","48"
"70SQCTO1WW","ISEQTY_HDD3_35","49"
"70SQCTO1WW","ISEQTY_HDD3_35","5"
"70SQCTO1WW","ISEQTY_HDD3_35","50"
"70SQCTO1WW","ISEQTY_HDD3_35","51"
"70SQCTO1WW","ISEQTY_HDD3_35","52"
"70SQCTO1WW","ISEQTY_HDD3_35","53"
"70SQCTO1WW","ISEQTY_HDD3_35","54"
"70SQCTO1WW","ISEQTY_HDD3_35","55"
"70SQCTO1WW","ISEQTY_HDD3_35","56"
"70SQCTO1WW","ISEQTY_HDD3_35","57"
"70SQCTO1WW","ISEQTY_HDD3_35","58"
"70SQCTO1WW","ISEQTY_HDD3_35","59"
"70SQCTO1WW","ISEQTY_HDD3_35","6"
"70SQCTO1WW","ISEQTY_HDD3_35","60"
"70SQCTO1WW","ISEQTY_HDD3_35","61"
"70SQCTO1WW","ISEQTY_HDD3_35","62"
"70SQCTO1WW","ISEQTY_HDD3_35","63"
"70SQCTO1WW","ISEQTY_HDD3_35","64"
"70SQCTO1WW","ISEQTY_HDD3_35","65"
"70SQCTO1WW","ISEQTY_HDD3_35","66"
"70SQCTO1WW","ISEQTY_HDD3_35","67"
"70SQCTO1WW","ISEQTY_HDD3_35","68"
"70SQCTO1WW","ISEQTY_HDD3_35","69"
"70SQCTO1WW","ISEQTY_HDD3_35","7"
"70SQCTO1WW","ISEQTY_HDD3_35","70"
"70SQCTO1WW","ISEQTY_HDD3_35","71"
"70SQCTO1WW","ISEQTY_HDD3_35","72"
"70SQCTO1WW","ISEQTY_HDD3_35","73"
"70SQCTO1WW","ISEQTY_HDD3_35","74"
"70SQCTO1WW","ISEQTY_HDD3_35","75"
"70SQCTO1WW","ISEQTY_HDD3_35","76"
"70SQCTO1WW","ISEQTY_HDD3_35","77"
"70SQCTO1WW","ISEQTY_HDD3_35","78"
"70SQCTO1WW","ISEQTY_HDD3_35","79"
"70SQCTO1WW","ISEQTY_HDD3_35","8"
"70SQCTO1WW","ISEQTY_HDD3_35","80"
"70SQCTO1WW","ISEQTY_HDD3_35","81"
"70SQCTO1WW","ISEQTY_HDD3_35","82"
"70SQCTO1WW","ISEQTY_HDD3_35","83"
"70SQCTO1WW","ISEQTY_HDD3_35","84"
"70SQCTO1WW","ISEQTY_HDD3_35","85"
"70SQCTO1WW","ISEQTY_HDD3_35","86"
"70SQCTO1WW","ISEQTY_HDD3_35","87"
"70SQCTO1WW","ISEQTY_HDD3_35","88"
"70SQCTO1WW","ISEQTY_HDD3_35","89"
"70SQCTO1WW","ISEQTY_HDD3_35","9"
"70SQCTO1WW","ISEQTY_HDD3_35","90"
"70SQCTO1WW","ISEQTY_HDD3_35","91"
"70SQCTO1WW","ISEQTY_HDD3_35","92"
"70SQCTO1WW","ISEQTY_HDD3_35","93"
"70SQCTO1WW","ISEQTY_HDD3_35","94"
"70SQCTO1WW","ISEQTY_HDD3_35","95"
"70SQCTO1WW","ISEQTY_HDD3_35","96"
"70SQCTO1WW","ISEQTY_HDD3_35","97"
"70SQCTO1WW","ISEQTY_HDD3_35","98"
"70SQCTO1WW","ISEQTY_HDD3_35","99"
"70SQCTO1WW","ISEQTY_HDD3_PCIE","0"
"70SQCTO1WW","ISEQTY_HDD3_PCIE","1"
"70SQCTO1WW","ISEQTY_HDD3_PCIE","10"
"70SQCTO1WW","ISEQTY_HDD3_PCIE","11"
"70SQCTO1WW","ISEQTY_HDD3_PCIE","12"
"70SQCTO1WW","ISEQTY_HDD3_PCIE","13"
"70SQCTO1WW","ISEQTY_HDD3_PCIE","14"
"70SQCTO1WW","ISEQTY_HDD3_PCIE","15"
"70SQCTO1WW","ISEQTY_HDD3_PCIE","16"
"70SQCTO1WW","ISEQTY_HDD3_PCIE","17"
"70SQCTO1WW","ISEQTY_HDD3_PCIE","18"
"70SQCTO1WW","ISEQTY_HDD3_PCIE","19"
"70SQCTO1WW","ISEQTY_HDD3_PCIE","2"
"70SQCTO1WW","ISEQTY_HDD3_PCIE","20"
"70SQCTO1WW","ISEQTY_HDD3_PCIE","21"
"70SQCTO1WW","ISEQTY_HDD3_PCIE","22"
"70SQCTO1WW","ISEQTY_HDD3_PCIE","23"
"70SQCTO1WW","ISEQTY_HDD3_PCIE","24"
"70SQCTO1WW","ISEQTY_HDD3_PCIE","25"
"70SQCTO1WW","ISEQTY_HDD3_PCIE","26"
"70SQCTO1WW","ISEQTY_HDD3_PCIE","27"
"70SQCTO1WW","ISEQTY_HDD3_PCIE","28"
"70SQCTO1WW","ISEQTY_HDD3_PCIE","29"
"70SQCTO1WW","ISEQTY_HDD3_PCIE","3"
"70SQCTO1WW","ISEQTY_HDD3_PCIE","30"
"70SQCTO1WW","ISEQTY_HDD3_PCIE","31"
"70SQCTO1WW","ISEQTY_HDD3_PCIE","32"
"70SQCTO1WW","ISEQTY_HDD3_PCIE","4"
"70SQCTO1WW","ISEQTY_HDD3_PCIE","5"
"70SQCTO1WW","ISEQTY_HDD3_PCIE","6"
"70SQCTO1WW","ISEQTY_HDD3_PCIE","7"
"70SQCTO1WW","ISEQTY_HDD3_PCIE","8"
"70SQCTO1WW","ISEQTY_HDD3_PCIE","9"
"70SQCTO1WW","ISEQTY_HDD3_SAS","0"
"70SQCTO1WW","ISEQTY_HDD3_SAS","1"
"70SQCTO1WW","ISEQTY_HDD3_SAS","10"
"70SQCTO1WW","ISEQTY_HDD3_SAS","11"
"70SQCTO1WW","ISEQTY_HDD3_SAS","12"
"70SQCTO1WW","ISEQTY_HDD3_SAS","13"
"70SQCTO1WW","ISEQTY_HDD3_SAS","14"
"70SQCTO1WW","ISEQTY_HDD3_SAS","15"
"70SQCTO1WW","ISEQTY_HDD3_SAS","16"
"70SQCTO1WW","ISEQTY_HDD3_SAS","17"
"70SQCTO1WW","ISEQTY_HDD3_SAS","18"
"70SQCTO1WW","ISEQTY_HDD3_SAS","19"
"70SQCTO1WW","ISEQTY_HDD3_SAS","2"
"70SQCTO1WW","ISEQTY_HDD3_SAS","20"
"70SQCTO1WW","ISEQTY_HDD3_SAS","21"
"70SQCTO1WW","ISEQTY_HDD3_SAS","22"
"70SQCTO1WW","ISEQTY_HDD3_SAS","23"
"70SQCTO1WW","ISEQTY_HDD3_SAS","24"
"70SQCTO1WW","ISEQTY_HDD3_SAS","25"
"70SQCTO1WW","ISEQTY_HDD3_SAS","26"
"70SQCTO1WW","ISEQTY_HDD3_SAS","27"
"70SQCTO1WW","ISEQTY_HDD3_SAS","28"
"70SQCTO1WW","ISEQTY_HDD3_SAS","29"
"70SQCTO1WW","ISEQTY_HDD3_SAS","3"
"70SQCTO1WW","ISEQTY_HDD3_SAS","30"
"70SQCTO1WW","ISEQTY_HDD3_SAS","31"
"70SQCTO1WW","ISEQTY_HDD3_SAS","32"
"70SQCTO1WW","ISEQTY_HDD3_SAS","4"
"70SQCTO1WW","ISEQTY_HDD3_SAS","5"
"70SQCTO1WW","ISEQTY_HDD3_SAS","6"
"70SQCTO1WW","ISEQTY_HDD3_SAS","7"
"70SQCTO1WW","ISEQTY_HDD3_SAS","8"
"70SQCTO1WW","ISEQTY_HDD3_SAS","9"
"70SQCTO1WW","ISEQTY_HDD3_SATA","0"
"70SQCTO1WW","ISEQTY_HDD3_SATA","1"
"70SQCTO1WW","ISEQTY_HDD3_SATA","10"
"70SQCTO1WW","ISEQTY_HDD3_SATA","11"
"70SQCTO1WW","ISEQTY_HDD3_SATA","12"
"70SQCTO1WW","ISEQTY_HDD3_SATA","13"
"70SQCTO1WW","ISEQTY_HDD3_SATA","14"
"70SQCTO1WW","ISEQTY_HDD3_SATA","15"
"70SQCTO1WW","ISEQTY_HDD3_SATA","16"
"70SQCTO1WW","ISEQTY_HDD3_SATA","17"
"70SQCTO1WW","ISEQTY_HDD3_SATA","18"
"70SQCTO1WW","ISEQTY_HDD3_SATA","19"
"70SQCTO1WW","ISEQTY_HDD3_SATA","2"
"70SQCTO1WW","ISEQTY_HDD3_SATA","20"
"70SQCTO1WW","ISEQTY_HDD3_SATA","21"
"70SQCTO1WW","ISEQTY_HDD3_SATA","22"
"70SQCTO1WW","ISEQTY_HDD3_SATA","23"
"70SQCTO1WW","ISEQTY_HDD3_SATA","24"
"70SQCTO1WW","ISEQTY_HDD3_SATA","25"
"70SQCTO1WW","ISEQTY_HDD3_SATA","26"
"70SQCTO1WW","ISEQTY_HDD3_SATA","27"
"70SQCTO1WW","ISEQTY_HDD3_SATA","28"
"70SQCTO1WW","ISEQTY_HDD3_SATA","29"
"70SQCTO1WW","ISEQTY_HDD3_SATA","3"
"70SQCTO1WW","ISEQTY_HDD3_SATA","30"
"70SQCTO1WW","ISEQTY_HDD3_SATA","31"
"70SQCTO1WW","ISEQTY_HDD3_SATA","32"
"70SQCTO1WW","ISEQTY_HDD3_SATA","4"
"70SQCTO1WW","ISEQTY_HDD3_SATA","5"
"70SQCTO1WW","ISEQTY_HDD3_SATA","6"
"70SQCTO1WW","ISEQTY_HDD3_SATA","7"
"70SQCTO1WW","ISEQTY_HDD3_SATA","8"
"70SQCTO1WW","ISEQTY_HDD3_SATA","9"
"70SQCTO1WW","ISEQTY_HDD4_25","0"
"70SQCTO1WW","ISEQTY_HDD4_25","1"
"70SQCTO1WW","ISEQTY_HDD4_25","10"
"70SQCTO1WW","ISEQTY_HDD4_25","100"
"70SQCTO1WW","ISEQTY_HDD4_25","101"
"70SQCTO1WW","ISEQTY_HDD4_25","102"
"70SQCTO1WW","ISEQTY_HDD4_25","103"
"70SQCTO1WW","ISEQTY_HDD4_25","104"
"70SQCTO1WW","ISEQTY_HDD4_25","105"
"70SQCTO1WW","ISEQTY_HDD4_25","106"
"70SQCTO1WW","ISEQTY_HDD4_25","107"
"70SQCTO1WW","ISEQTY_HDD4_25","108"
"70SQCTO1WW","ISEQTY_HDD4_25","109"
"70SQCTO1WW","ISEQTY_HDD4_25","11"
"70SQCTO1WW","ISEQTY_HDD4_25","110"
"70SQCTO1WW","ISEQTY_HDD4_25","111"
"70SQCTO1WW","ISEQTY_HDD4_25","112"
"70SQCTO1WW","ISEQTY_HDD4_25","113"
"70SQCTO1WW","ISEQTY_HDD4_25","114"
"70SQCTO1WW","ISEQTY_HDD4_25","115"
"70SQCTO1WW","ISEQTY_HDD4_25","116"
"70SQCTO1WW","ISEQTY_HDD4_25","117"
"70SQCTO1WW","ISEQTY_HDD4_25","118"
"70SQCTO1WW","ISEQTY_HDD4_25","119"
"70SQCTO1WW","ISEQTY_HDD4_25","12"
"70SQCTO1WW","ISEQTY_HDD4_25","120"
"70SQCTO1WW","ISEQTY_HDD4_25","121"
"70SQCTO1WW","ISEQTY_HDD4_25","122"
"70SQCTO1WW","ISEQTY_HDD4_25","123"
"70SQCTO1WW","ISEQTY_HDD4_25","124"
"70SQCTO1WW","ISEQTY_HDD4_25","125"
"70SQCTO1WW","ISEQTY_HDD4_25","13"
"70SQCTO1WW","ISEQTY_HDD4_25","14"
"70SQCTO1WW","ISEQTY_HDD4_25","15"
"70SQCTO1WW","ISEQTY_HDD4_25","16"
"70SQCTO1WW","ISEQTY_HDD4_25","17"
"70SQCTO1WW","ISEQTY_HDD4_25","18"
"70SQCTO1WW","ISEQTY_HDD4_25","19"
"70SQCTO1WW","ISEQTY_HDD4_25","2"
"70SQCTO1WW","ISEQTY_HDD4_25","20"
"70SQCTO1WW","ISEQTY_HDD4_25","21"
"70SQCTO1WW","ISEQTY_HDD4_25","22"
"70SQCTO1WW","ISEQTY_HDD4_25","23"
"70SQCTO1WW","ISEQTY_HDD4_25","24"
"70SQCTO1WW","ISEQTY_HDD4_25","25"
"70SQCTO1WW","ISEQTY_HDD4_25","26"
"70SQCTO1WW","ISEQTY_HDD4_25","27"
"70SQCTO1WW","ISEQTY_HDD4_25","28"
"70SQCTO1WW","ISEQTY_HDD4_25","29"
"70SQCTO1WW","ISEQTY_HDD4_25","3"
"70SQCTO1WW","ISEQTY_HDD4_25","30"
"70SQCTO1WW","ISEQTY_HDD4_25","31"
"70SQCTO1WW","ISEQTY_HDD4_25","32"
"70SQCTO1WW","ISEQTY_HDD4_25","33"
"70SQCTO1WW","ISEQTY_HDD4_25","34"
"70SQCTO1WW","ISEQTY_HDD4_25","35"
"70SQCTO1WW","ISEQTY_HDD4_25","36"
"70SQCTO1WW","ISEQTY_HDD4_25","37"
"70SQCTO1WW","ISEQTY_HDD4_25","38"
"70SQCTO1WW","ISEQTY_HDD4_25","39"
"70SQCTO1WW","ISEQTY_HDD4_25","4"
"70SQCTO1WW","ISEQTY_HDD4_25","40"
"70SQCTO1WW","ISEQTY_HDD4_25","41"
"70SQCTO1WW","ISEQTY_HDD4_25","42"
"70SQCTO1WW","ISEQTY_HDD4_25","43"
"70SQCTO1WW","ISEQTY_HDD4_25","44"
"70SQCTO1WW","ISEQTY_HDD4_25","45"
"70SQCTO1WW","ISEQTY_HDD4_25","46"
"70SQCTO1WW","ISEQTY_HDD4_25","47"
"70SQCTO1WW","ISEQTY_HDD4_25","48"
"70SQCTO1WW","ISEQTY_HDD4_25","49"
"70SQCTO1WW","ISEQTY_HDD4_25","5"
"70SQCTO1WW","ISEQTY_HDD4_25","50"
"70SQCTO1WW","ISEQTY_HDD4_25","51"
"70SQCTO1WW","ISEQTY_HDD4_25","52"
"70SQCTO1WW","ISEQTY_HDD4_25","53"
"70SQCTO1WW","ISEQTY_HDD4_25","54"
"70SQCTO1WW","ISEQTY_HDD4_25","55"
"70SQCTO1WW","ISEQTY_HDD4_25","56"
"70SQCTO1WW","ISEQTY_HDD4_25","57"
"70SQCTO1WW","ISEQTY_HDD4_25","58"
"70SQCTO1WW","ISEQTY_HDD4_25","59"
"70SQCTO1WW","ISEQTY_HDD4_25","6"
"70SQCTO1WW","ISEQTY_HDD4_25","60"
"70SQCTO1WW","ISEQTY_HDD4_25","61"
"70SQCTO1WW","ISEQTY_HDD4_25","62"
"70SQCTO1WW","ISEQTY_HDD4_25","63"
"70SQCTO1WW","ISEQTY_HDD4_25","64"
"70SQCTO1WW","ISEQTY_HDD4_25","65"
"70SQCTO1WW","ISEQTY_HDD4_25","66"
"70SQCTO1WW","ISEQTY_HDD4_25","67"
"70SQCTO1WW","ISEQTY_HDD4_25","68"
"70SQCTO1WW","ISEQTY_HDD4_25","69"
"70SQCTO1WW","ISEQTY_HDD4_25","7"
"70SQCTO1WW","ISEQTY_HDD4_25","70"
"70SQCTO1WW","ISEQTY_HDD4_25","71"
"70SQCTO1WW","ISEQTY_HDD4_25","72"
"70SQCTO1WW","ISEQTY_HDD4_25","73"
"70SQCTO1WW","ISEQTY_HDD4_25","74"
"70SQCTO1WW","ISEQTY_HDD4_25","75"
"70SQCTO1WW","ISEQTY_HDD4_25","76"
"70SQCTO1WW","ISEQTY_HDD4_25","77"
"70SQCTO1WW","ISEQTY_HDD4_25","78"
"70SQCTO1WW","ISEQTY_HDD4_25","79"
"70SQCTO1WW","ISEQTY_HDD4_25","8"
"70SQCTO1WW","ISEQTY_HDD4_25","80"
"70SQCTO1WW","ISEQTY_HDD4_25","81"
"70SQCTO1WW","ISEQTY_HDD4_25","82"
"70SQCTO1WW","ISEQTY_HDD4_25","83"
"70SQCTO1WW","ISEQTY_HDD4_25","84"
"70SQCTO1WW","ISEQTY_HDD4_25","85"
"70SQCTO1WW","ISEQTY_HDD4_25","86"
"70SQCTO1WW","ISEQTY_HDD4_25","87"
"70SQCTO1WW","ISEQTY_HDD4_25","88"
"70SQCTO1WW","ISEQTY_HDD4_25","89"
"70SQCTO1WW","ISEQTY_HDD4_25","9"
"70SQCTO1WW","ISEQTY_HDD4_25","90"
