"CHAR","CHARVALUE","LANGUAGE","DESC"
"ISEHDD_TYPE_SELECTION_7","NHS_S3510_240G_SATA6G_SSD_2.5","E","NHS_S3510_240G_SATA6G_SSD_2.5"
"ISEHDD_TYPE_SELECTION_7","NHS_S3510_480G_SATA6G_SSD_2.5","E","NHS_S3510_480G_SATA6G_SSD_2.5"
"ISEHDD_TYPE_SELECTION_7","NO_HDD7","E","NO_HDD7"
"ISEHDD_TYPE_SELECTION_7","SD_HS_1.92TB_SATA6.0G_SSD_2.5","E","SD_HS_1.92TB_SATA6.0G_SSD_2.5"
"ISEHDD_TYPE_SELECTION_7","SD_HS_800G_SATA6.0GS_SSD_2.5","E","SD_HS_800G_SATA6.0G/s_SSD_2.5"
"ISEHDD_TYPE_SELECTION_7","SM_HS_1.92TB_SATA6.0G_SSD_2.5","E","SM_HS_1.92TB_SATA6.0G_SSD_2.5"
"ISEHDD_TYPE_SELECTION_7","SM_HS_120G_SATA6.0GS_SSD_2.5","E","SM_HS_120G_SATA6.0G/s_SSD_2.5"
"ISEHDD_TYPE_SELECTION_7","SM_HS_240G_SATA6.0GS_SSD_2.5","E","SM_HS_240G_SATA6.0G/s_SSD_2.5"
"ISEHDD_TYPE_SELECTION_7","SM_HS_3.84TB_SATA6.0G_SSD_2.5","E","SM_HS_3.84TB_SATA6.0G_SSD_2.5"
"ISEHDD_TYPE_SELECTION_7","SM_HS_480G_SATA6_SSD_2.5","E","SM_HS_480G_SATA6.0G/s_SSD_2.5"
"ISEHDD_TYPE_SELECTION_7","SM_HS_800G_SATA6.0GS_SSD_2.5","E","SM_HS_800G_SATA6.0G/s_SSD_2.5"
"ISEHDD_TYPE_SELECTION_7","SM_HS_960G_SATA6.0G_SSD_2.5","E","SM_HS_960G_SATA6.0G/s_SSD_2.5"
"ISEHDD_TYPE_SELECTION_7","SM_HS120G_SATA6G_SSD_2.5_W/3.5","E","SM_HS120G_SATA6G_SSD_2.5_W/3.5"
"ISEHDD_TYPE_SELECTION_7","SM_HS240G_SATA6G_SSD_2.5_W/3.5","E","SM_HS240G_SATA6G_SSD_2.5_W/3.5"
"ISEHDD_TYPE_SELECTION_7","SM_HS480G_SATA6G_SSD_2.5_W/3.5","E","SM_HS480G_SATA6G_SSD_2.5_W/3.5"
"ISEHDD_TYPE_SELECTION_7","SM_NHS_1.6T_PCIE_SSD_2.5","E","SM_NHS_1.6T_PCIe_SSD_2.5"
"ISEHDD_TYPE_SELECTION_7","SM_NHS_1.8T_PCIE_SSD_2.5","E","SM_NHS_1.8T_PCIe_SSD_2.5"
"ISEHDD_TYPE_SELECTION_7","SM_NHS_1.92T_PCIE_SSD_2.5","E","SM_NHS_1.92T_PCIe_SSD_2.5"
"ISEHDD_TYPE_SELECTION_7","SM_NHS_120G_SATA6.0GS_SSD_2.5","E","SM_NHS_120G_SATA6.0G/s_SSD_2.5"
"ISEHDD_TYPE_SELECTION_7","SM_NHS_240G_SATA6.0GS_SSD_2.5","E","SM_NHS_240G_SATA6.0G/s_SSD_2.5"
"ISEHDD_TYPE_SELECTION_7","SM_NHS_3.2T_PCIE_SSD_2.5","E","SM_NHS_3.2T_PCIe_SSD_2.5"
"ISEHDD_TYPE_SELECTION_7","SM_NHS_480G_SATA6.0GS_SSD_2.5","E","SM_NHS_480G_SATA6.0G/s_SSD_2.5"
"ISEHDD_TYPE_SELECTION_7","SM_NHS_800G_PCIE_SSD_2.5","E","SM_NHS_800G_PCIe_SSD_2.5"
"ISEHDD_TYPE_SELECTION_7","SM_NHS_960G_SATA6.0GS_SSD_2.5","E","SM_NHS_960G_SATA6.0GS_SSD_2.5"
"ISEHDD_TYPE_SELECTION_7","SS_1.6TB_PCIE_2.5","E","SS_1.6TB_PCIe_2.5"
"ISEHDD_TYPE_SELECTION_7","SS_1TB_SATA6.0GS_7200R_3.5","E","SS_1TB_SATA6.0G/s_7200r_3.5"
"ISEHDD_TYPE_SELECTION_7","SS_2TB_SATA6.0GS_7200R_3.5","E","SS_2TB_SATA6.0G/s_7200r_3.5"
"ISEHDD_TYPE_SELECTION_7","SS_3TB_SATA6.0GS_7200R_3.5","E","SS_3TB_SATA6.0G/s_7200r_3.5"
"ISEHDD_TYPE_SELECTION_7","SS_400G_PCIE_2.5","E","SS_400G_PCIe_2.5"
"ISEHDD_TYPE_SELECTION_7","SS_4TB_SATA6.0GS_7200R_3.5","E","SS_4TB_SATA6.0G/s_7200r_3.5"
"ISEHDD_TYPE_SELECTION_7","SS_800G_PCIE_2.5","E","SS_800G_PCIe_2.5"
"ISEHDD_TYPE_SELECTION_7","ST_HS_2TB_SATA6.0G_7200R_3.5","E","ST_HS_2TB_SATA6.0G/s_7200r_3.5"
"ISEHDD_TYPE_SELECTION_7","ST_HS_300G_SAS6.0G_10K_2.5","E","ST_HS_300G_SAS6.0G_10k_2.5"
"ISEHDD_TYPE_SELECTION_7","ST_HS_4TB_SATA6.0G_7200R_3.5","E","ST_HS_4TB_SATA6.0G/s_7200r_3.5"
"ISEHDD_TYPE_SELECTION_7","ST_HS_600G_SAS6.0G_10K_2.5","E","ST_HS_600G_SAS6.0G_10k_2.5"
"ISEHDD_TYPE_SELECTION_7","ST_HS_6TB_SAS6.0GS_7200R_3.5","E","ST_HS_6TB_SAS6.0G/s_7200r_3.5"
"ISEHDD_TYPE_SELECTION_7","ST_HS_6TB_SATA6.0GS_7200R_3.5","E","ST_HS_6TB_SATA6.0G/s_7200r_3.5"
"ISEHDD_TYPE_SELECTION_7","ST_HS_900G_SAS6.0G_10K_2.5","E","ST_HS_900G_SAS6.0G_10k_2.5"
"ISEHDD_TYPE_SELECTION_7","TS_HS_4TB_SATA6.0GS_7200R_3.5","E","TS_HS_4TB_SATA6.0G/s_7200r_3.5"
"ISEHDD_TYPE_SELECTION_7","TS_HS_6TB_SATA6.0GS_7200R_3.5","E","TS_HS_6TB_SATA6.0G/s_7200r_3.5"
"ISEHDD_TYPE_SELECTION_7","TS_HS_8TB_SATA6.0G_7200R_3.5","E","TS_HS_8TB_SATA6.0G/s_7200r_3.5"
"ISEHDD_TYPE_SELECTION_7","TS_HS_900G_SAS6.0G_10K_2.5","E","TS_HS_900G_SAS6.0G_10k_2.5"
"ISEHDD_TYPE_SELECTION_7","WD_HS_2T_SATA6.0G_7200R_3.5","E","WD_HS_2T_SATA6.0G/s_7200r_3.5"
"ISEHDD_TYPE_SELECTION_7","WD_HS_4T_SATA6.0G_7200R_3.5","E","WD_HS_4T_SATA6.0G/s_7200r_3.5"
"ISEHDD_TYPE_SELECTION_7","WD_HS_6T_SATA6.0GS_7200R_3.5","E","WD_HS_6T_SATA6.0G/s_7200r_3.5"
"ISEMEM_TYPE_SELECTION_1","16G_ECC_2133MHZ_UDIMM_DDR4","E","16G_ECC_2133MHz_UDIMM_DDR4"
"ISEMEM_TYPE_SELECTION_1","16G_NON_ECC_2133MHZ_UDIMM_DDR4","E","16G_Non_ECC_2133MHz_UDIMM_DDR4"
"ISEMEM_TYPE_SELECTION_1","16GB_1RX4_PC4_2400MHZ_RDIMM","E","16GB_1RX4_PC4_2400MHz_RDIMM"
"ISEMEM_TYPE_SELECTION_1","16GB_1RX4_PC4_2400MHZ_RDIMM_BD","E","16GB_1RX4_PC4_2400MHz_RDIMM_BD"
"ISEMEM_TYPE_SELECTION_1","16GB_2RX4_PC4_17000R_RDIMM","E","16GB_2Rx4_PC4_17000R_RDIMM"
"ISEMEM_TYPE_SELECTION_1","16GB_2RX4_PC4_2133MHZ_LV_RDIMM","E","16GB_2Rx4_PC4_2133MHz_LV_RDIMM"
"ISEMEM_TYPE_SELECTION_1","16GB_2RX4_PC4_2400MHZ_DR_RDIMM","E","16GB_2RX4_PC4_2400MHz_DR_RDIMM"
"ISEMEM_TYPE_SELECTION_1","16GB_2RX4_PC4_2400MHZ_RDIMM","E","16GB_2RX4_PC4_2400MHz_RDIMM"
"ISEMEM_TYPE_SELECTION_1","16GB_2RX4_PC4_2400MHZ8GB_RDIMM","E","16GB_2RX4_PC4_2400MHz8Gb_RDIMM"
"ISEMEM_TYPE_SELECTION_1","16GB_2RX8_2400MHZ_UDIMM","E","16GB_2RX8_2400MHz_UDIMM"
"ISEMEM_TYPE_SELECTION_1","16GB_2RX8_2400MHZ_UDIMMTRUDDR4","E","16GB_2RX8_2400MHz_UDIMMTruDDR4"
"ISEMEM_TYPE_SELECTION_1","16GB_2RX8_PC4_2400MHZ_RDIMM","E","16GB_2Rx8_PC4_2400MHz_RDIMM"
"ISEMEM_TYPE_SELECTION_1","32GB_2RX4_PC4_17000R_RDIMM","E","32GB_2Rx4_PC4_17000R_RDIMM"
"ISEMEM_TYPE_SELECTION_1","32GB_2RX4_PC4_2400MHZ_RDIMM","E","32GB_2RX4_PC4_2400MHz_RDIMM"
"ISEMEM_TYPE_SELECTION_1","32GB_2RX4_PC4_2400MHZ_RDIMM_BD","E","32GB_2RX4_PC4_2400MHz_RDIMM_BD"
"ISEMEM_TYPE_SELECTION_1","32GB_2RX4_PC4_2400MHZ_RDIMM_TX","E","32GB_2RX4_PC4_2400MHz_RDIMM_TX"
"ISEMEM_TYPE_SELECTION_1","32GB_4RX4_PC4_17000LR_LRDIMM","E","32GB_4Rx4_PC4_17000LR_LRDIMM"
"ISEMEM_TYPE_SELECTION_1","4GB_1RX4_PC3_1333E_DDR3_UDIMM","E","4GB_1Rx4_PC3_1333E_DDR3_UDIMM"
"ISEMEM_TYPE_SELECTION_1","4GB_1RX8_PC3_1600E_DDR3_UDIMM","E","4GB_1Rx8_PC3_1600E_DDR3_UDIMM"
"ISEMEM_TYPE_SELECTION_1","4GB_1RX8_PC4_17000R RDIMM","E","4GB_1Rx8_PC4_17000R RDIMM"
"ISEMEM_TYPE_SELECTION_1","4GB_ECC_2133MHZ_UDIMM_DDR4","E","4GB_ECC_2133MHz_UDIMM_DDR4"
"ISEMEM_TYPE_SELECTION_1","4GB_NON_ECC_2133MHZ_UDIMM_DDR4","E","4GB_Non_ECC_2133MHz_UDIMM_DDR4"
"ISEMEM_TYPE_SELECTION_1","64GB_4RX4_PC4_17000LR_LRDIMM","E","64GB_4Rx4_PC4_17000LR_LRDIMM"
"ISEMEM_TYPE_SELECTION_1","64GB_4RX4_PC4_2400MHZ_RDIMM_LV","E","64GB_4RX4_PC4_2400MHz_RDIMM_LV"
"ISEMEM_TYPE_SELECTION_1","8GB_1RX4_PC4_17000R_RDIMM","E","8GB_1Rx4_PC4_17000R_RDIMM"
"ISEMEM_TYPE_SELECTION_1","8GB_1RX4_PC4_2400MHZ_RDIMM","E","8GB_1RX4_PC4_2400MHz_RDIMM"
"ISEMEM_TYPE_SELECTION_1","8GB_1RX8_2400MHZ_UDIMM","E","8GB_1RX8_2400MHz_UDIMM"
"ISEMEM_TYPE_SELECTION_1","8GB_1RX8_2400MHZ_UDIMM_TRUDDR4","E","8GB_1RX8_2400MHz_UDIMM_TruDDR4"
"ISEMEM_TYPE_SELECTION_1","8GB_2RX4_PC3_1333E_DDR3_UDIMM","E","8GB_2Rx4_PC3_1333E_DDR3_UDIMM"
"ISEMEM_TYPE_SELECTION_1","8GB_2RX8_PC3_1600E_DDR3_1","E","8GB_2Rx8_PC3_1600E_DDR3_1"
"ISEMEM_TYPE_SELECTION_1","8GB_2RX8_PC3_1600E_DDR3_2","E","8GB_2Rx8_PC3_1600E_DDR3_2"
"ISEMEM_TYPE_SELECTION_1","8GB_2RX8_PC3_1600E_DDR3_4","E","8GB_2Rx8_PC3_1600E_DDR3_4"
"ISEMEM_TYPE_SELECTION_1","8GB_2RX8_PC3_1600E_DDR3_8","E","8GB_2Rx8_PC3_1600E_DDR3_8"
"ISEMEM_TYPE_SELECTION_1","8GB_2RX8_PC3_1600E_DDR3_RDIMM","E","8GB_2Rx8_PC3_1600E_DDR3_RDIMM"
"ISEMEM_TYPE_SELECTION_1","8GB_2RX8_PC3_1600E_DDR3_UDIMM","E","8GB_2Rx8_PC3_1600E_DDR3_UDIMM"
"ISEMEM_TYPE_SELECTION_1","8GB_ECC_2133MHZ_UDIMM_DDR4","E","8GB_ECC_2133MHz_UDIMM_DDR4"
"ISEMEM_TYPE_SELECTION_1","8GB_NON_ECC_2133MHZ_UDIMM_DDR4","E","8GB_Non_ECC_2133MHz_UDIMM_DDR4"
"ISEMEM_TYPE_SELECTION_1","HY_16GB_1RX4_2400P_RDIMM_DDR4","E","HY_16GB_1RX4_2400P_RDIMM_DDR4"
"ISEMEM_TYPE_SELECTION_1","HY_16GB_2RX4_1600R_DDR3","E","HY_16GB_2RX4_1600R_DDR3"
"ISEMEM_TYPE_SELECTION_1","HY_16GB_2RX4_2133P_RDIMM_DDR4","E","HY_16GB_2RX4_2133P_RDIMM_DDR4"
"ISEMEM_TYPE_SELECTION_1","HY_16GB_2RX4_PC4_17000R_RDIMM","E","HY_16GB_2RX4_PC4_17000R_RDIMM"
"ISEMEM_TYPE_SELECTION_1","HY_32GB_2RX4_2400P_RDIMM_DDR4","E","HY_32GB_2RX4_2400P_RDIMM_DDR4"
"ISEMEM_TYPE_SELECTION_1","HY_8GB_2400MHZ_DR_RDIMM_TX","E","HY_8GB_2400MHz_DR_RDIMM_TX"
"ISEMEM_TYPE_SELECTION_1","HY_A_16G_2RX4_2133P_RDIMM_DDR4","E","HY_A_16G_2RX4_2133P_RDIMM_DDR4"
"ISEMEM_TYPE_SELECTION_1","MC_16GB_1RX4_2400P_RDIMM_DDR4","E","MC_16GB_1RX4_2400P_RDIMM_DDR4"
"ISEMEM_TYPE_SELECTION_1","MC_16GB_2RX4_2133P_RDIMM_DDR4","E","MC_16GB_2RX4_2133P_RDIMM_DDR4"
"ISEMEM_TYPE_SELECTION_1","MC_32GB_2RX4_2400P_RDIMM_DDR4","E","MC_32GB_2RX4_2400P_RDIMM_DDR4"
"ISEMEM_TYPE_SELECTION_1","MC_32GB_PC4_17000R_DDR4_288P","E","MC_32GB_PC4_17000R_DDR4_288P"
"ISEMEM_TYPE_SELECTION_1","NO_MEM1","E","No_Mem1"
"ISEMEM_TYPE_SELECTION_1","SM_16GB_1RX4_2400P_RDIMM_DDR4","E","SM_16GB_1RX4_2400P_RDIMM_DDR4"
"ISEMEM_TYPE_SELECTION_1","SM_16GB_2RX4_1600R_DDR3","E","SM_16GB_2RX4_1600R_DDR3"
"ISEMEM_TYPE_SELECTION_1","SM_16GB_2RX4_1600R_DDR3_Q_DIE","E","SM_16GB_2RX4_1600R_DDR3_Q-Die"
"ISEMEM_TYPE_SELECTION_1","SM_16GB_2RX4_2133P_RDIMM_DDR4","E","SM_16GB_2RX4_2133P_RDIMM_DDR4"
"ISEMEM_TYPE_SELECTION_1","SM_16GB_2RX4_PC4_17000R_RDIMM","E","SM_16GB_2Rx4_PC4_17000R_RDIMM"
"ISEMEM_TYPE_SELECTION_1","SM_16GB_2RX4_PC4_2400MHZ_RDIMM","E","SM_16GB_2RX4_PC4_2400MHz_RDIMM"
"ISEMEM_TYPE_SELECTION_1","SM_32GB_2RX4_2400P_RDIMM_DDR4","E","SM_32GB_2RX4_2400P_RDIMM_DDR4"
"ISEMEM_TYPE_SELECTION_1","SM_32GB_2RX4_PC4_2400MHZ_RDIMM","E","SM_32GB_2RX4_PC4_2400MHz_RDIMM"
"ISEMEM_TYPE_SELECTION_1","SM_32GB_PC4_17000R_DDR4_288P","E","SM_32GB_PC4_17000R_DDR4_288P"
"ISEMEM_TYPE_SELECTION_2","16G_ECC_2133MHZ_UDIMM_DDR4","E","16G_ECC_2133MHz_UDIMM_DDR4"
"ISEMEM_TYPE_SELECTION_2","16G_NON_ECC_2133MHZ_UDIMM_DDR4","E","16G_Non_ECC_2133MHz_UDIMM_DDR4"
"ISEMEM_TYPE_SELECTION_2","16GB_1RX4_PC4_2400MHZ_RDIMM","E","16GB_1RX4_PC4_2400MHz_RDIMM"
"ISEMEM_TYPE_SELECTION_2","16GB_1RX4_PC4_2400MHZ_RDIMM_BD","E","16GB_1RX4_PC4_2400MHz_RDIMM_BD"
"ISEMEM_TYPE_SELECTION_2","16GB_2RX4_PC4_17000R_RDIMM","E","16GB_2Rx4_PC4_17000R_RDIMM"
"ISEMEM_TYPE_SELECTION_2","16GB_2RX4_PC4_2133MHZ_LV_RDIMM","E","16GB_2Rx4_PC4_2133MHz_LV_RDIMM"
"ISEMEM_TYPE_SELECTION_2","16GB_2RX4_PC4_2400MHZ_DR_RDIMM","E","16GB_2RX4_PC4_2400MHz_DR_RDIMM"
"ISEMEM_TYPE_SELECTION_2","16GB_2RX4_PC4_2400MHZ_RDIMM","E","16GB_2RX4_PC4_2400MHz_RDIMM"
"ISEMEM_TYPE_SELECTION_2","16GB_2RX4_PC4_2400MHZ8GB_RDIMM","E","16GB_2RX4_PC4_2400MHz8Gb_RDIMM"
"ISEMEM_TYPE_SELECTION_2","16GB_2RX8_2400MHZ_UDIMM","E","16GB_2RX8_2400MHz_UDIMM"
"ISEMEM_TYPE_SELECTION_2","16GB_2RX8_2400MHZ_UDIMMTRUDDR4","E","16GB_2RX8_2400MHz_UDIMMTruDDR4"
"ISEMEM_TYPE_SELECTION_2","16GB_2RX8_PC4_2400MHZ_RDIMM","E","16GB_2Rx8_PC4_2400MHz_RDIMM"
"ISEMEM_TYPE_SELECTION_2","32GB_2RX4_PC4_17000R_RDIMM","E","32GB_2Rx4_PC4_17000R_RDIMM"
"ISEMEM_TYPE_SELECTION_2","32GB_2RX4_PC4_2400MHZ_RDIMM","E","32GB_2RX4_PC4_2400MHz_RDIMM"
"ISEMEM_TYPE_SELECTION_2","32GB_2RX4_PC4_2400MHZ_RDIMM_BD","E","32GB_2RX4_PC4_2400MHz_RDIMM_BD"
"ISEMEM_TYPE_SELECTION_2","32GB_2RX4_PC4_2400MHZ_RDIMM_TX","E","32GB_2RX4_PC4_2400MHz_RDIMM_TX"
"ISEMEM_TYPE_SELECTION_2","32GB_4RX4_PC4_17000LR_LRDIMM","E","32GB_4Rx4_PC4_17000LR_LRDIMM"
"ISEMEM_TYPE_SELECTION_2","4GB_1RX4_PC3_1333E_DDR3_UDIMM","E","4GB_1Rx4_PC3_1333E_DDR3_UDIMM"
"ISEMEM_TYPE_SELECTION_2","4GB_1RX8_PC3_1600E_DDR3_UDIMM","E","4GB_1Rx8_PC3_1600E_DDR3_UDIMM"
"ISEMEM_TYPE_SELECTION_2","4GB_1RX8_PC4_17000R RDIMM","E","4GB_1Rx8_PC4_17000R RDIMM"
"ISEMEM_TYPE_SELECTION_2","4GB_ECC_2133MHZ_UDIMM_DDR4","E","4GB_ECC_2133MHz_UDIMM_DDR4"
"ISEMEM_TYPE_SELECTION_2","4GB_NON_ECC_2133MHZ_UDIMM_DDR4","E","4GB_Non_ECC_2133MHz_UDIMM_DDR4"
"ISEMEM_TYPE_SELECTION_2","64GB_4RX4_PC4_17000LR_LRDIMM","E","64GB_4Rx4_PC4_17000LR_LRDIMM"
"ISEMEM_TYPE_SELECTION_2","64GB_4RX4_PC4_2400MHZ_RDIMM_LV","E","64GB_4RX4_PC4_2400MHz_RDIMM_LV"
"ISEMEM_TYPE_SELECTION_2","8GB_1RX4_PC4_17000R_RDIMM","E","8GB_1Rx4_PC4_17000R_RDIMM"
"ISEMEM_TYPE_SELECTION_2","8GB_1RX4_PC4_2400MHZ_RDIMM","E","8GB_1RX4_PC4_2400MHz_RDIMM"
"ISEMEM_TYPE_SELECTION_2","8GB_1RX8_2400MHZ_UDIMM","E","8GB_1RX8_2400MHz_UDIMM"
"ISEMEM_TYPE_SELECTION_2","8GB_1RX8_2400MHZ_UDIMM_TRUDDR4","E","8GB_1RX8_2400MHz_UDIMM_TruDDR4"
"ISEMEM_TYPE_SELECTION_2","8GB_2RX4_PC3_1333E_DDR3_UDIMM","E","8GB_2Rx4_PC3_1333E_DDR3_UDIMM"
"ISEMEM_TYPE_SELECTION_2","8GB_2RX8_PC3_1600E_DDR3_RDIMM","E","8GB_2Rx8_PC3_1600E_DDR3_RDIMM"
"ISEMEM_TYPE_SELECTION_2","8GB_ECC_2133MHZ_UDIMM_DDR4","E","8GB_ECC_2133MHz_UDIMM_DDR4"
"ISEMEM_TYPE_SELECTION_2","8GB_NON_ECC_2133MHZ_UDIMM_DDR4","E","8GB_Non_ECC_2133MHz_UDIMM_DDR4"
"ISEMEM_TYPE_SELECTION_2","HY_16GB_1RX4_2400P_RDIMM_DDR4","E","HY_16GB_1RX4_2400P_RDIMM_DDR4"
"ISEMEM_TYPE_SELECTION_2","HY_16GB_2RX4_1600R_DDR3","E","HY_16GB_2RX4_1600R_DDR3"
"ISEMEM_TYPE_SELECTION_2","HY_16GB_2RX4_2133P_RDIMM_DDR4","E","HY_16GB_2RX4_2133P_RDIMM_DDR4"
"ISEMEM_TYPE_SELECTION_2","HY_16GB_2RX4_PC4_17000R_RDIMM","E","HY_16GB_2RX4_PC4_17000R_RDIMM"
"ISEMEM_TYPE_SELECTION_2","HY_32GB_2RX4_2400P_RDIMM_DDR4","E","HY_32GB_2RX4_2400P_RDIMM_DDR4"
"ISEMEM_TYPE_SELECTION_2","HY_8GB_2400MHZ_DR_RDIMM_TX","E","HY_8GB_2400MHz_DR_RDIMM_TX"
"ISEMEM_TYPE_SELECTION_2","HY_A_16G_2RX4_2133P_RDIMM_DDR4","E","HY_A_16G_2RX4_2133P_RDIMM_DDR4"
"ISEMEM_TYPE_SELECTION_2","MC_16GB_1RX4_2400P_RDIMM_DDR4","E","MC_16GB_1RX4_2400P_RDIMM_DDR4"
"ISEMEM_TYPE_SELECTION_2","MC_16GB_2RX4_2133P_RDIMM_DDR4","E","MC_16GB_2RX4_2133P_RDIMM_DDR4"
"ISEMEM_TYPE_SELECTION_2","MC_32GB_2RX4_2400P_RDIMM_DDR4","E","MC_32GB_2RX4_2400P_RDIMM_DDR4"
"ISEMEM_TYPE_SELECTION_2","MC_32GB_PC4_17000R_DDR4_288P","E","MC_32GB_PC4_17000R_DDR4_288P"
"ISEMEM_TYPE_SELECTION_2","NO_2ND_MEM","E","No_2nd_Mem"
"ISEMEM_TYPE_SELECTION_2","SM_16GB_1RX4_2400P_RDIMM_DDR4","E","SM_16GB_1RX4_2400P_RDIMM_DDR4"
"ISEMEM_TYPE_SELECTION_2","SM_16GB_2RX4_1600R_DDR3","E","SM_16GB_2RX4_1600R_DDR3"
"ISEMEM_TYPE_SELECTION_2","SM_16GB_2RX4_1600R_DDR3_Q_DIE","E","SM_16GB_2RX4_1600R_DDR3_Q-Die"
"ISEMEM_TYPE_SELECTION_2","SM_16GB_2RX4_2133P_RDIMM_DDR4","E","SM_16GB_2RX4_2133P_RDIMM_DDR4"
"ISEMEM_TYPE_SELECTION_2","SM_16GB_2RX4_PC4_17000R_RDIMM","E","SM_16GB_2Rx4_PC4_17000R_RDIMM"
"ISEMEM_TYPE_SELECTION_2","SM_16GB_2RX4_PC4_2400MHZ_RDIMM","E","SM_16GB_2RX4_PC4_2400MHz_RDIMM"
"ISEMEM_TYPE_SELECTION_2","SM_32GB_2RX4_2400P_RDIMM_DDR4","E","SM_32GB_2RX4_2400P_RDIMM_DDR4"
"ISEMEM_TYPE_SELECTION_2","SM_32GB_2RX4_PC4_2400MHZ_RDIMM","E","SM_32GB_2RX4_PC4_2400MHz_RDIMM"
"ISEMEM_TYPE_SELECTION_2","SM_32GB_PC4_17000R_DDR4_288P","E","SM_32GB_PC4_17000R_DDR4_288P"
"ISEMEM_TYPE_SELECTION_3","16G_ECC_2133MHZ_UDIMM_DDR4","E","16G_ECC_2133MHz_UDIMM_DDR4"
"ISEMEM_TYPE_SELECTION_3","16G_NON_ECC_2133MHZ_UDIMM_DDR4","E","16G_Non_ECC_2133MHz_UDIMM_DDR4"
"ISEMEM_TYPE_SELECTION_3","16GB_1RX4_PC4_2400MHZ_RDIMM","E","16GB_1RX4_PC4_2400MHz_RDIMM"
"ISEMEM_TYPE_SELECTION_3","16GB_1RX4_PC4_2400MHZ_RDIMM_BD","E","16GB_1RX4_PC4_2400MHz_RDIMM_BD"
"ISEMEM_TYPE_SELECTION_3","16GB_2RX4_PC4_17000R_RDIMM","E","16GB_2Rx4_PC4_17000R_RDIMM"
"ISEMEM_TYPE_SELECTION_3","16GB_2RX4_PC4_2133MHZ_LV_RDIMM","E","16GB_2Rx4_PC4_2133MHz_LV_RDIMM"
"ISEMEM_TYPE_SELECTION_3","16GB_2RX4_PC4_2400MHZ_DR_RDIMM","E","16GB_2RX4_PC4_2400MHz_DR_RDIMM"
"ISEMEM_TYPE_SELECTION_3","16GB_2RX4_PC4_2400MHZ_RDIMM","E","16GB_2RX4_PC4_2400MHz_RDIMM"
"ISEMEM_TYPE_SELECTION_3","16GB_2RX4_PC4_2400MHZ8GB_RDIMM","E","16GB_2RX4_PC4_2400MHz8Gb_RDIMM"
"ISEMEM_TYPE_SELECTION_3","16GB_2RX8_2400MHZ_UDIMM","E","16GB_2RX8_2400MHz_UDIMM"
"ISEMEM_TYPE_SELECTION_3","16GB_2RX8_2400MHZ_UDIMMTRUDDR4","E","16GB_2RX8_2400MHz_UDIMMTruDDR4"
"ISEMEM_TYPE_SELECTION_3","16GB_2RX8_PC4_2400MHZ_RDIMM","E","16GB_2Rx8_PC4_2400MHz_RDIMM"
"ISEMEM_TYPE_SELECTION_3","32GB_2RX4_PC4_17000R_RDIMM","E","32GB_2Rx4_PC4_17000R_RDIMM"
"ISEMEM_TYPE_SELECTION_3","32GB_2RX4_PC4_2400MHZ_RDIMM","E","32GB_2RX4_PC4_2400MHz_RDIMM"
"ISEMEM_TYPE_SELECTION_3","32GB_2RX4_PC4_2400MHZ_RDIMM_BD","E","32GB_2RX4_PC4_2400MHz_RDIMM_BD"
"ISEMEM_TYPE_SELECTION_3","32GB_2RX4_PC4_2400MHZ_RDIMM_TX","E","32GB_2RX4_PC4_2400MHz_RDIMM_TX"
"ISEMEM_TYPE_SELECTION_3","32GB_4RX4_PC4_17000LR_LRDIMM","E","32GB_4Rx4_PC4_17000LR_LRDIMM"
"ISEMEM_TYPE_SELECTION_3","4GB_1RX4_PC3_1333E_DDR3_UDIMM","E","4GB_1Rx4_PC3_1333E_DDR3_UDIMM"
"ISEMEM_TYPE_SELECTION_3","4GB_1RX8_PC3_1600E_DDR3_UDIMM","E","4GB_1Rx8_PC3_1600E_DDR3_UDIMM"
"ISEMEM_TYPE_SELECTION_3","4GB_1RX8_PC4_17000R RDIMM","E","4GB_1Rx8_PC4_17000R RDIMM"
"ISEMEM_TYPE_SELECTION_3","4GB_ECC_2133MHZ_UDIMM_DDR4","E","4GB_ECC_2133MHz_UDIMM_DDR4"
"ISEMEM_TYPE_SELECTION_3","4GB_NON_ECC_2133MHZ_UDIMM_DDR4","E","4GB_Non_ECC_2133MHz_UDIMM_DDR4"
"ISEMEM_TYPE_SELECTION_3","64GB_4RX4_PC4_17000LR_LRDIMM","E","64GB_4Rx4_PC4_17000LR_LRDIMM"
"ISEMEM_TYPE_SELECTION_3","64GB_4RX4_PC4_2400MHZ_RDIMM_LV","E","64GB_4RX4_PC4_2400MHz_RDIMM_LV"
"ISEMEM_TYPE_SELECTION_3","8GB_1RX4_PC4_17000R_RDIMM","E","8GB_1Rx4_PC4_17000R_RDIMM"
"ISEMEM_TYPE_SELECTION_3","8GB_1RX4_PC4_2400MHZ_RDIMM","E","8GB_1RX4_PC4_2400MHz_RDIMM"
"ISEMEM_TYPE_SELECTION_3","8GB_1RX8_2400MHZ_UDIMM","E","8GB_1RX8_2400MHz_UDIMM"
"ISEMEM_TYPE_SELECTION_3","8GB_1RX8_2400MHZ_UDIMM_TRUDDR4","E","8GB_1RX8_2400MHz_UDIMM_TruDDR4"
